ID,householdID,communityID,parentID,HHmemberID,ca001,ca003,ca004,ca005,ca006,ca007,ca008_1,ca008_2,ca009,ca010,ca011,ca012,ca013,ca014,ca015_1,ca015_2,ca016,ca017,ca018,ca019,ca020,ca021,ca022,ca022_a,a002,a003_1,a003_2,a004,a005,a006,a009,a010,a011,a012,a013,a014,a015,a016,a017,a018,a019,versionID
04674630602,046746306,0467463,2,,2,1,,,,1912,,62,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
04674630701,046746307,0467463,1,,2,1,,,,1910,1982,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
04674630701,046746307,0467463,4,,1,1,2,2,2,1925,,,1,5,2,2,4,5,,,3,4,1,,1,2,,,,,,,,,,,,,,,,,,,,20170920
04674630701,046746307,0467463,2,,2,1,,,,1917,,50,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
04674630701,046746307,0467463,3,,2,1,,,,1920,1985,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
04674630802,046746308,0467463,4,,2,1,,,,1921,,60,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
04674630802,046746308,0467463,1,,2,1,,,,1913,1960,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
04674630802,046746308,0467463,3,,2,1,,,,1919,,60,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
04674630802,046746308,0467463,2,,2,1,,,,1911,1964,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
04674630902,046746309,0467463,4,,2,1,,,,-9999,1961,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
04674630902,046746309,0467463,1,,2,1,,,,1915,1977,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
04674630902,046746309,0467463,2,,2,1,,,,1917,1981,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
04674630902,046746309,0467463,3,,2,1,,,,1913,,78,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
04674631001,046746310,0467463,3,,1,1,1,2,8,1943,,,5,1,,1,2,5,8000,,2,,1,,1,1,1.0,2,,,,,,,,,,,,,,,,,,20170920
04674631001,046746310,0467463,4,,1,1,2,2,9,1944,,,1,1,,1,4,5,8000,,2,,1,,1,2,,,,,,,,,,,,,,,,,,,,20170920
04674631001,046746310,0467463,2,,2,1,,,,1945,,51,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
04674631001,046746310,0467463,1,,1,1,2,2,8,1943,,,4,1,,1,2,6,,,3,4,1,,1,1,0.4,2,,,,,,,,,,,,,,,,,,20170920
04674631101,046746311,0467463,1,,2,1,,,,1935,,60,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
04674631101,046746311,0467463,2,,2,1,,,,1935,,72,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
04674631201,046746312,0467463,3,,2,1,,,,-9999,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
04674631201,046746312,0467463,2,,2,1,,,,1924,1987,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
04674631201,046746312,0467463,1,,2,1,,,,1920,,79,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
04674631201,046746312,0467463,4,,2,1,,,,-9999,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
04674631302,046746313,0467463,4,,2,1,,,,1923,,69,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
04674631302,046746313,0467463,3,,2,1,,,,1923,,84,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
04674631302,046746313,0467463,2,,2,1,,,,1942,,62,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
04674631302,046746313,0467463,1,,2,1,,,,1932,,64,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
04674631402,046746314,0467463,4,,2,1,,,,1929,,68,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
04674631402,046746314,0467463,2,,2,1,,,,1921,,68,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
04674631402,046746314,0467463,3,,2,1,,,,-9999,,80,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
04674631402,046746314,0467463,1,,2,1,,,,1929,,72,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
04674631502,046746315,0467463,2,,1,1,2,2,2,1937,,,2,5,2,2,3,5,,,2,,1,,1,2,,,,,,,,,,,,,,,,,,,,20170920
04674631502,046746315,0467463,1,,2,1,,,,1963,1999,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
04674631502,046746315,0467463,4,,1,1,2,2,12,1934,,,1,1,,2,3,5,,,2,,1,,1,2,,,,,,,,,,,,,,,,,,,,20170920
04674631502,046746315,0467463,3,,1,1,1,2,3,1938,,,2,1,,2,2,5,,,2,,1,,1,2,,,,,,,,,,,,,,,,,,,,20170920
04674631601,046746316,0467463,1,,2,1,,,,1911,,79,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
04674631601,046746316,0467463,2,,2,1,,,,1918,,73,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
04674631702,046746317,0467463,2,,2,1,,,,1928,,70,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
04674631702,046746317,0467463,3,,2,1,,,,1925,,71,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
04674631702,046746317,0467463,1,,2,1,,,,1930,,67,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
04674631702,046746317,0467463,4,,2,1,,,,1933,,68,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
04674631802,046746318,0467463,1,,2,1,,,,1919,,75,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
04674631802,046746318,0467463,2,,2,1,,,,1920,1983,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
04674631802,046746318,0467463,3,,2,1,,,,1913,1991,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
04674631802,046746318,0467463,4,,2,1,,,,1913,1981,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
04674631902,046746319,0467463,2,,2,1,,,,-9999,,78,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
04674631902,046746319,0467463,3,,2,1,,,,-9999,1965,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
04674631902,046746319,0467463,1,,2,1,,,,-9999,1958,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
04674631902,046746319,0467463,4,,2,1,,,,-9999,,72,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
04674632002,046746320,0467463,3,,2,1,,,,1903,,64,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
04674632002,046746320,0467463,4,,2,1,,,,1908,,64,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
04674632002,046746320,0467463,2,,2,2,,,,1907,,83,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
04674632002,046746320,0467463,1,,2,2,,,,-9999,-9999,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
04674632102,046746321,0467463,3,,1,1,2,2,2,1937,,,1,1,,2,2,5,,,3,4,1,,1,2,,,,,,,,,,,,,,,,,,,,20170920
04674632102,046746321,0467463,1,,1,1,1,2,7,1942,,,5,1,,1,4,2,0,,2,,1,,1,2,,,,,,,,,,,,,,,,,,,,20170920
04674632102,046746321,0467463,4,,1,1,1,2,4,1939,,,1,1,,2,2,5,,,3,4,1,,1,2,,,,,,,,,,,,,,,,,,,,20170920
04674632102,046746321,0467463,2,,1,1,2,2,12,1947,,,4,1,,1,4,5,0,,2,,1,,1,2,,,,,,,,,,,,,,,,,,,,20170920
04674632201,046746322,0467463,1,,2,2,,,,1900,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
04674632201,046746322,0467463,2,,2,2,,,,1900,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
04674632302,046746323,0467463,3,,2,1,,,,1933,,57,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
04674632302,046746323,0467463,2,,2,1,,,,1926,,72,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
04674632302,046746323,0467463,1,,2,1,,,,1930,,74,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
04674632302,046746323,0467463,4,,2,1,,,,1936,,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
04674632401,046746324,0467463,3,,2,1,,,,-9999,1960,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
04674632401,046746324,0467463,1,,2,1,,,,1903,1960,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
04674632401,046746324,0467463,4,,2,1,,,,-9999,1964,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
04674632401,046746324,0467463,2,,2,1,,,,1923,1983,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
04674632501,046746325,0467463,4,,2,2,,,,1918,1980,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
04674632501,046746325,0467463,1,,2,1,,,,1912,,73,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
04674632501,046746325,0467463,2,,2,1,,,,1914,1987,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
04674632501,046746325,0467463,3,,2,2,,,,1914,1972,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
04674632601,046746326,0467463,1,,2,1,,,,1919,,77,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
04674632601,046746326,0467463,2,,2,1,,,,1916,,69,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
04674632701,046746327,0467463,2,,2,1,,,,1935,2000,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
04674632701,046746327,0467463,3,,2,1,,,,1943,2008,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
04674632701,046746327,0467463,4,,2,1,,,,1943,2009,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
04674632701,046746327,0467463,1,,2,1,,,,1933,,65,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
04674632801,046746328,0467463,2,,2,1,,,,1911,,45,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
04674632801,046746328,0467463,1,,2,1,,,,1909,,51,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
05160610101,051606101,0516061,2,,2,1,,,,1900,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
05160610101,051606101,0516061,4,,2,1,,,,1900,,86,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
05160610101,051606101,0516061,1,,2,1,,,,1900,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
05160610101,051606101,0516061,3,,2,1,,,,1900,,83,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
05160610201,051606102,0516061,1,,2,1,,,,1915,,65,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
05160610201,051606102,0516061,2,,2,1,,,,1918,,21,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
05160610301,051606103,0516061,1,,2,1,,,,1911,1941,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
05160610301,051606103,0516061,2,,2,1,,,,1913,1935,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
05160610401,051606104,0516061,3,,2,1,,,,1900,,90,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
05160610401,051606104,0516061,1,,2,1,,,,1900,,96,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
05160610401,051606104,0516061,4,,2,1,,,,1900,,75,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
05160610401,051606104,0516061,2,,2,1,,,,1900,,96,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
05160610501,051606105,0516061,2,,2,1,,,,1900,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
05160610501,051606105,0516061,1,,2,1,,,,1900,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
05160610601,051606106,0516061,2,,2,1,,,,1932,,78,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
05160610601,051606106,0516061,1,1,,1,1,2,,1931,,,,,,2,3,5,,,,,,,,,,,1,1931,8,5,2,2,1,,,2,2,,2,2,,,,20170920
05160610701,051606107,0516061,1,,2,1,,,,1900,1957,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
05160610701,051606107,0516061,3,,2,1,,,,1922,,43,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
05160610701,051606107,0516061,4,,2,1,,,,1926,1992,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
05160610701,051606107,0516061,2,,2,1,,,,1911,1976,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
05160610801,051606108,0516061,4,,1,1,1,2,11,1922,,,1,5,2,2,4,5,,,2,,1,,1,2,,,,,,,,,,,,,,,,,,,,20170920
05160610801,051606108,0516061,1,,2,1,,,,1904,,45,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
05160610801,051606108,0516061,3,,2,1,,,,1921,,74,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
05160610801,051606108,0516061,2,,2,1,,,,1905,,82,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
05160610901,051606109,0516061,1,,2,2,,,,1910,1975,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
05160610901,051606109,0516061,2,,2,2,,,,1910,,73,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
05160611001,051606110,0516061,1,,2,1,,,,1923,,69,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
05160611001,051606110,0516061,2,,1,1,1,2,12,1923,,,1,5,2,2,2,5,,,2,,1,,1,2,,,,,,,,,,,,,,,,,,,,20170920
05160611101,051606111,0516061,1,,2,1,,,,1901,,75,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
05160611101,051606111,0516061,2,,2,1,,,,1906,,70,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
05160611202,051606112,0516061,1,,2,1,,,,1926,,69,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
05160611202,051606112,0516061,3,,2,1,,,,1930,,77,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
05160611202,051606112,0516061,2,,2,1,,,,1925,,40,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
05160611202,051606112,0516061,4,,1,1,2,2,11,1934,,,1,5,2,2,3,5,,,3,4,1,,1,1,0.2,,,,,,,,,,,,,,,,,,,20170920
05160611301,051606113,0516061,2,,2,1,,,,1900,,64,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
05160611301,051606113,0516061,1,,2,1,,,,1892,,62,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
05160611402,051606114,0516061,2,5,,1,2,2,,1931,,,,,,2,3,1,,,,,,,,,,,2,1931,0,5,2,1,1,,,3,2,,5,2,,,,20170920
05160611402,051606114,0516061,3,,2,1,,,,1900,1960,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
05160611402,051606114,0516061,4,,2,1,,,,1915,1989,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
05160611402,051606114,0516061,1,,2,1,,,,1900,1970,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
05160611502,051606115,0516061,4,,2,1,,,,1920,,60,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
05160611502,051606115,0516061,1,,2,1,,,,1920,,65,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
05160611502,051606115,0516061,2,,2,1,,,,1920,,70,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
05160611502,051606115,0516061,3,,2,1,,,,1920,,40,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
05160611601,051606116,0516061,1,,2,1,,,,1925,,89,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
05160611601,051606116,0516061,3,,2,3,,,,1920,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
05160611601,051606116,0516061,4,,2,1,,,,1920,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
05160611601,051606116,0516061,2,,2,1,,,,1930,,75,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
05160611702,051606117,0516061,1,,2,1,,,,1900,,73,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
05160611702,051606117,0516061,3,,2,1,,,,1895,,70,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
05160611702,051606117,0516061,2,,2,1,,,,1901,,58,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
05160611702,051606117,0516061,4,,2,1,,,,1901,,54,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
05160611801,051606118,0516061,1,,2,1,,,,1930,,70,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
05160611801,051606118,0516061,2,,2,1,,,,1930,,70,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
05160611901,051606119,0516061,1,,2,1,,,,1904,,61,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
05160611901,051606119,0516061,2,,2,1,,,,1893,,99,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
05160612001,051606120,0516061,4,,2,1,,,,1921,,65,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
05160612001,051606120,0516061,3,,2,1,,,,1909,,80,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
05160612001,051606120,0516061,2,,2,1,,,,1931,,40,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
05160612001,051606120,0516061,1,,2,1,,,,1925,,60,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
05160612101,051606121,0516061,4,,1,1,2,2,1,1928,,,1,5,2,2,3,5,,,3,4,1,,1,2,,,,,,,,,,,,,,,,,,,,20170920
05160612101,051606121,0516061,2,,2,1,,,,1919,,71,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
05160612101,051606121,0516061,3,,2,1,,,,1925,,48,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
05160612101,051606121,0516061,1,,2,1,,,,1915,,58,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
05160620102,051606201,0516062,4,,1,1,3,2,2,1934,,,1,5,2,2,3,5,,,2,,1,,1,2,,,,,,,,,,,,,,,,,,,,20170920
05160620102,051606201,0516062,1,,2,1,,,,1900,1987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
05160620102,051606201,0516062,3,,2,1,,,,1900,1995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
05160620102,051606201,0516062,2,,2,1,,,,1901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
05160620202,051606202,0516062,4,,2,1,,,,1921,1981,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
05160620202,051606202,0516062,2,,2,1,,,,1926,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
05160620202,051606202,0516062,3,,2,1,,,,1920,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
05160620202,051606202,0516062,1,,2,1,,,,1925,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
05160620302,051606203,0516062,2,,2,1,,,,1925,2003,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
05160620302,051606203,0516062,4,,2,1,,,,1918,1990,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
05160620302,051606203,0516062,1,,1,1,1,2,3,1926,,,3,5,2,2,3,5,,,2,,1,,1,2,,,,,,,,,,,,,,,,,,,,20170920
05160620302,051606203,0516062,3,,1,1,1,2,7,1918,,,1,5,2,2,4,5,,,2,,1,,1,2,,,,,,,,,,,,,,,,,,,,20170920
05160620401,051606204,0516062,2,,1,1,3,2,1,1936,,,1,1,,2,4,5,,,4,4,1,,1,2,,,,,,,,,,,,,,,,,,,,20170920
05160620401,051606204,0516062,3,,2,1,,,,1900,,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
05160620401,051606204,0516062,1,,1,1,3,2,3,1938,,,,1,,2,1,5,,,4,4,1,,1,1,3.0,,,,,,,,,,,,,,,,,,,20170920
05160620401,051606204,0516062,4,,2,1,,,,1900,,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
05160620502,051606205,0516062,4,,1,1,4,2,5,1940,,,1,1,,2,4,5,,,5,4,1,,1,2,,,,,,,,,,,,,,,,,,,,20170920
05160620502,051606205,0516062,3,,1,1,4,2,1,1936,,,3,1,,2,4,5,,,5,4,1,,1,1,0.4,2,,,,,,,,,,,,,,,,,,20170920
05160620502,051606205,0516062,1,,2,1,,,,1933,,77,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
05160620502,051606205,0516062,2,,2,1,,,,1926,,82,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
05160620602,051606206,0516062,1,,2,1,,,,1920,2001,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
05160620602,051606206,0516062,3,,2,2,,,,1917,2006,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
05160620602,051606206,0516062,2,,1,1,4,2,3,1926,,,1,5,2,2,3,5,,,4,4,1,,1,2,,,,,,,,,,,,,,,,,,,,20170920
05160620602,051606206,0516062,4,,2,2,,,,1920,1973,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
05160620701,051606207,0516062,2,,2,1,,,,9999,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
05160620701,051606207,0516062,1,,2,1,,,,9999,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
05160620802,051606208,0516062,4,,2,1,,,,1923,,82,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
05160620802,051606208,0516062,3,,2,1,,,,1923,,82,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
05160620802,051606208,0516062,2,,2,1,,,,1920,,60,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
05160620802,051606208,0516062,1,,2,1,,,,1918,,40,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
05160620901,051606209,0516062,1,,2,1,,,,1908,1956,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
05160620901,051606209,0516062,2,,2,1,,,,1910,,30,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
05160621001,051606210,0516062,2,,2,1,,,,1900,,40,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
05160621001,051606210,0516062,1,,2,1,,,,1900,,61,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
05160621102,051606211,0516062,1,,2,1,,,,1910,,71,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
05160621102,051606211,0516062,3,,2,1,,,,9999,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
05160621102,051606211,0516062,4,,2,1,,,,9999,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
05160621102,051606211,0516062,2,,2,1,,,,1910,,61,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
05160621201,051606212,0516062,1,,2,1,,,,1900,,45,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
05160621201,051606212,0516062,3,,2,1,,,,1915,2009,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
05160621201,051606212,0516062,2,,2,1,,,,1900,1996,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
05160621201,051606212,0516062,4,,2,1,,,,1918,2002,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
05160621302,051606213,0516062,4,,2,1,,,,1914,,81,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
05160621302,051606213,0516062,2,,2,1,,,,9999,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
05160621302,051606213,0516062,3,,2,1,,,,1915,,41,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
05160621302,051606213,0516062,1,,2,1,,,,9999,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
05160621402,051606214,0516062,4,,2,1,,,,1924,2006,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
05160621402,051606214,0516062,2,1,,1,3,2,,1924,,,,,,2,4,5,,,,,,,,,,,2,1924,7,1,,1,1,,,1,2,,1,2,,,,20170920
05160621402,051606214,0516062,3,,2,1,,,,1927,2004,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
05160621402,051606214,0516062,1,2,,1,3,2,,1928,,,,,,2,3,5,,,,,,,,,,,1,1928,1,1,,2,1,,,1,2,,2,2,,,,20170920
05160621501,051606215,0516062,1,,2,1,,,,1900,1958,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
05160621501,051606215,0516062,2,,2,1,,,,1911,,91,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
05160621602,051606216,0516062,3,,2,1,,,,1900,1960,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
05160621602,051606216,0516062,1,,2,1,,,,1900,1976,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
05160621602,051606216,0516062,2,,2,1,,,,1900,1949,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
05160621602,051606216,0516062,4,,2,1,,,,1900,1968,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
05160621701,051606217,0516062,1,,2,1,,,,1920,,83,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
