ID,householdID,communityID,HHmemberID,za006,a006,za002,a002,za003_1,a003_1,a003_2,a004,a009,a013,a014,a015,versionID
325306127002,3253061270,3253061,5,,9,,1,,2011,6,6,1,,,,20151118
325306201001,3253062010,3253062,4,,9,,2,,2006,11,6,2,1,1,,20151118
325306203002,3253062030,3253062,4,8,8,2,,1972,,,1,1,2,,4,20151118
325306203002,3253062030,3253062,5,9,9,1,,1996,,,6,1,1,12,,20151118
325306203002,3253062030,3253062,6,9,9,2,,2008,,,6,1,,,,20151118
325306207002,3253062070,3253062,4,8,8,2,,1986,,,1,1,2,,5,20151118
325306207002,3253062070,3253062,5,9,9,2,,2010,,,6,1,,,,20151118
325306207002,3253062070,3253062,7,,9,,1,,2012,9,6,1,,,,20151118
325306208001,3253062080,3253062,2,8,8,2,,1973,,,1,1,2,,5,20151118
325306208001,3253062080,3253062,3,9,9,2,,1999,,,6,1,1,8,,20151118
325306208001,3253062080,3253062,4,9,9,2,,2008,,,6,1,,,,20151118
325306209002,3253062090,3253062,5,8,8,2,,1988,,,1,1,2,,5,20151118
325306209002,3253062090,3253062,6,9,9,2,,2009,,,6,1,,,,20151118
325306209002,3253062090,3253062,7,9,9,2,,2010,,,6,1,,,,20151118
325306212002,3253062120,3253062,4,,8,,2,,1983,7,1,1,2,,5,20151118
325306212002,3253062120,3253062,5,,9,,2,,2012,12,6,1,,,,20151118
325306213002,3253062130,3253062,3,,9,,1,,2007,11,6,1,,,,20151118
325306214002,3253062140,3253062,4,8,8,2,,1986,,,1,1,2,,5,20151118
325306214002,3253062140,3253062,5,9,9,2,,2009,,,6,1,,,,20151118
325306214002,3253062140,3253062,6,9,9,2,,2011,,,6,1,,,,20151118
325306219001,3253062190,3253062,2,8,8,2,,1958,,,1,1,2,,5,20151118
325306219001,3253062190,3253062,3,9,9,1,,1988,,,6,2,2,,8,20151118
325306226001,3253062260,3253062,4,,8,,2,,1989,6,2,1,2,,5,20151118
325306303001,3253063030,3253063,6,,8,,2,,1991,,1,1,2,,5,20151118
325306304002,3253063040,3253063,4,8,8,2,,1988,,,1,1,2,,,20151118
325306312001,3253063120,3253063,4,8,8,2,,,,,1,1,,,,20151118
