ID,householdID,communityID,i001,i002,i003,i004,i005,i005_1,i006,i007,i008,i009,i010,i011,i012_1,i012_2,i012_3,i012_4,i012_5,i013,i014s1,i014s2,i015,i016,i017,i018,i019,i020,i021,i022,i023,i024,i025,i026,versionID
202454317001,2024543170,2024543,300,520.0,2,1,1990,,2,,2,2,2,1,4,3,3,1,3,,,2,1,1,1,2,2,2,5,4,1,1,1,3,20151118
202454319002,2024543190,2024543,46,666.0,2,2,1989,,1,1,,,2,1,4,0,2,1,1,,,2,1,1,1,3,2,2,4,4,2,2,3,3,20151118
202454320002,2024543200,2024543,140,200.0,2,2,1987,,1,1,,,2,1,3,0,1,1,2,,,2,1,1,1,3,2,2,5,4,1,2,1,3,20151118
202454321001,2024543210,2024543,60,,2,2,1996,,1,1,,,1,,1,1,1,1,0,,,,1,1,1,3,2,2,,5,2,2,5,3,20151118
202454322001,2024543220,2024543,150,,2,,1993,,2,,2,2,1,,2,1,2,1,1,,,2,1,1,1,2,2,2,5,5,1,2,2,3,20151118
202454323001,2024543230,2024543,75,125.0,2,2,1992,,1,1,,,2,1,3,1,2,1,2,,,2,1,1,1,2,2,2,5,4,1,1,2,3,20151118
202454324002,2024543240,2024543,,,2,2,1975,,1,1,,,2,1,1,0,0,1,0,13,1,,2,1,1,3,2,2,7,4,2,2,4,2,20151118
202454325001,2024543250,2024543,90,,2,1,2002,,2,,1,,1,,,,,,,0,1,,1,1,1,2,2,2,5,5,2,1,3,3,20151118
204028101002,2040281010,2040281,92,0.0,2,1,1997,,2,,2,1,1,,2,1,1,1,1,,,2,1,1,1,2,1,1,,2,1,1,1,3,20151118
204028102001,2040281020,2040281,108,0.0,2,1,,3,2,,12,1,2,1,2,2,2,1,1,,,2,1,1,1,2,1,2,7,2,1,1,1,3,20151118
204028104001,2040281040,2040281,70,0.0,2,1,,3,2,,3,2,2,4,2,1,1,1,1,,,2,1,1,1,2,1,2,3,2,1,1,2,3,20151118
204028105002,2040281050,2040281,65,0.0,2,1,1985,,2,,5,2,2,4,3,1,1,1,1,,,2,1,2,1,2,1,2,5,2,1,1,3,3,20151118
204028108001,2040281080,2040281,68,0.0,2,1,,5,2,,1,,2,1,2,1,1,1,1,,,2,1,1,1,2,1,2,7,2,1,1,2,3,20151118
204028109001,2040281090,2040281,70,0.0,2,1,1988,,2,,3,2,2,4,3,1,1,1,1,,,2,1,1,1,2,1,2,3,2,1,1,3,3,20151118
204028110002,2040281100,2040281,53,0.0,2,1,1999,,2,,3,2,2,3,1,1,1,1,1,,,2,1,1,1,2,2,2,7,2,1,1,2,3,20151118
204028116001,2040281160,2040281,68,0.0,2,1,1986,,2,,1,,2,1,3,1,1,1,1,,,2,1,1,1,2,1,2,5,2,1,1,4,2,20151118
204028117002,2040281170,2040281,96,0.0,2,1,1991,,2,,2,2,2,2,3,1,1,1,1,,,2,1,1,1,2,1,2,7,2,1,1,2,3,20151118
204028118002,2040281180,2040281,106,0.0,2,1,2000,,2,,2,2,2,2,3,2,2,1,2,,,2,1,1,1,2,1,2,7,2,1,1,2,3,20151118
204028119001,2040281190,2040281,142,0.0,2,1,1996,,2,,9,1,2,1,4,1,2,1,3,,,2,1,1,1,1,1,2,7,2,1,1,1,3,20151118
204028120001,2040281200,2040281,105,0.0,2,1,1999,,2,,12,1,2,1,3,2,1,1,1,,,2,1,1,1,2,1,2,7,2,1,1,2,3,20151118
204028121001,2040281210,2040281,73,0.0,2,1,1978,,2,,1,,2,1,3,1,1,1,1,,,2,1,1,1,2,1,2,3,2,1,1,3,3,20151118
204028122001,2040281220,2040281,80,0.0,2,1,1998,,2,,3,2,2,4,2,2,1,1,1,,,2,1,1,1,2,1,2,5,2,1,1,3,4,20151118
204028123002,2040281230,2040281,56,0.0,2,1,,3,2,,4,2,2,4,1,1,1,1,1,,,2,1,1,1,2,1,2,7,7,1,1,2,3,20151118
204028202001,2040282020,2040282,67,0.0,2,1,1993,,2,,7,2,2,4,2,1,1,1,1,,,2,1,1,1,2,1,2,5,2,1,2,2,3,20151118
204028203001,2040282030,2040282,64,0.0,2,1,1984,,2,,1,,2,1,2,1,1,1,1,,,2,1,1,1,2,1,2,5,2,1,2,2,3,20151118
204028204001,2040282040,2040282,57,0.0,2,2,1987,,2,,2,2,2,2,2,1,1,1,1,,,2,1,1,1,2,1,2,7,2,1,1,1,2,20151118
204028206001,2040282060,2040282,56,0.0,2,1,,3,2,,15,1,2,1,1,1,1,1,1,,,2,1,1,1,2,1,2,7,2,1,2,1,3,20151118
204028208001,2040282080,2040282,,,2,1,2003,,2,,13,1,2,1,2,1,1,1,1,,,2,1,1,1,2,1,2,7,5,1,1,1,3,20151118
204028210002,2040282100,2040282,47,0.0,2,1,1993,,2,,3,2,2,4,1,1,1,1,1,,1,,1,1,1,2,1,2,3,2,1,1,3,3,20151118
204028211001,2040282110,2040282,55,0.0,2,1,2005,,2,,4,1,1,,2,1,1,1,1,,,2,1,1,1,2,1,2,5,2,1,1,3,4,20151118
204028212002,2040282120,2040282,57,0.0,2,1,2002,,2,,4,1,1,,2,1,1,1,1,,,2,2,1,1,2,1,2,5,2,1,1,2,3,20151118
204028213001,2040282130,2040282,44,0.0,2,1,1993,,2,,1,,2,1,1,1,1,1,1,,1,,1,1,1,2,1,1,,2,1,1,4,3,20151118
204028215001,2040282150,2040282,48,0.0,2,1,1990,,2,,6,2,2,4,2,1,1,1,2,,,2,1,1,1,2,1,2,3,2,2,1,2,3,20151118
204028216001,2040282160,2040282,54,0.0,2,1,1990,,2,,5,2,2,4,1,2,1,1,1,,,2,1,1,1,2,1,2,7,2,1,1,2,2,20151118
204028217003,2040282170,2040282,43,0.0,2,1,1992,,2,,4,2,2,4,1,1,1,1,1,,,2,1,1,1,2,1,1,,2,1,1,1,3,20151118
204028219001,2040282190,2040282,40,0.0,2,1,1988,,2,,1,,2,1,1,1,1,1,1,,,2,2,1,1,2,1,2,5,2,1,1,4,3,20151118
204028220002,2040282200,2040282,50,0.0,2,1,1982,,2,,1,,2,1,2,1,1,1,0,,,2,1,1,1,2,1,2,7,2,2,1,2,3,20151118
204028221002,2040282210,2040282,57,0.0,2,1,1987,,2,,7,2,2,4,2,1,1,1,1,,,2,1,1,1,2,1,2,5,2,1,1,2,4,20151118
204028307002,2040283070,2040283,11,0.0,2,1,,,2,,3,2,2,3,1,0,1,1,0,,1,,1,1,1,2,2,2,7,2,2,2,4,3,20151118
204906101001,2049061010,2049061,300,200.0,2,1,1998,,2,,3,2,2,1,4,2,1,1,1,,1,,2,1,1,3,2,2,6,6,1,2,4,3,20151118
204906102002,2049061020,2049061,60,80.0,2,3,1995,,2,,2,2,2,3,2,0,0,1,0,20,1,,2,1,1,3,2,2,7,4,2,2,3,3,20151118
204906103002,2049061030,2049061,130,0.0,2,1,2010,,1,1,,,1,,3,1,3,1,1,,,2,1,1,1,2,2,2,1,4,1,1,2,3,20151118
204906104002,2049061040,2049061,90,100.0,2,3,1968,,2,,1,,2,1,1,1,0,1,0,5,,2,2,1,1,2,2,2,6,6,1,2,3,3,20151118
204906105002,2049061050,2049061,30,56.0,2,3,,6,1,1,,,2,1,1,0,1,1,0,,,2,2,1,1,3,2,2,6,6,2,2,4,3,20151118
204906107001,2049061070,2049061,250,150.0,2,3,1994,,2,,3,2,2,1,8,1,2,1,1,,,2,1,1,1,2,2,2,7,4,1,1,3,3,20151118
204906109002,2049061090,2049061,90,100.0,2,1,2010,,2,,2,2,2,4,3,1,3,1,1,,,2,1,1,1,2,2,2,1,5,2,2,2,3,20151118
204906110002,2049061100,2049061,130,200.0,2,3,1958,,2,,2,2,2,1,4,1,1,1,0,,,2,1,1,1,2,2,2,6,4,1,1,3,3,20151118
204906112002,2049061120,2049061,90,100.0,2,3,1986,,2,,1,,2,1,3,0,2,1,0,,,2,1,1,1,2,2,2,5,4,1,2,1,3,20151118
204906113002,2049061130,2049061,420,140.0,2,1,2010,,2,,3,2,2,1,8,1,7,2,1,,,2,1,1,1,2,2,2,7,6,2,2,2,3,20151118
204906114001,2049061140,2049061,60,60.0,2,9,1981,,1,1,,,2,1,2,0,0,1,0,40,1,,2,1,1,3,2,2,7,6,1,2,4,3,20151118
204906115002,2049061150,2049061,240,90.0,2,3,1996,,2,,2,2,2,1,2,0,1,1,1,,,2,2,1,1,2,2,2,5,6,2,2,4,3,20151118
204906116001,2049061160,2049061,100,110.0,2,2,1985,,1,2,,,2,1,3,0,1,1,0,,1,,2,1,1,2,2,2,5,5,1,2,4,3,20151118
204906117001,2049061170,2049061,180,300.0,2,3,1994,,1,1,,,2,1,4,0,0,1,0,10,,2,2,1,1,3,2,2,6,6,1,2,3,3,20151118
204906118001,2049061180,2049061,450,200.0,2,1,1986,,2,,3,2,2,1,6,1,1,1,0,,,2,1,1,1,2,2,2,7,4,1,2,3,3,20151118
204906119001,2049061190,2049061,50,0.0,2,2,,6,2,,1,,2,1,1,0,0,1,0,20,1,,2,2,1,3,1,2,7,6,1,2,4,3,20151118
204906120001,2049061200,2049061,200,200.0,2,1,1985,,2,,3,2,2,1,6,2,0,1,0,50,1,,2,1,1,2,2,2,7,6,2,2,4,3,20151118
204906121002,2049061210,2049061,255,85.0,2,10,1996,,2,,1,,2,1,1,1,0,1,0,3,,2,2,1,1,2,2,2,6,6,1,2,4,3,20151118
204906122002,2049061220,2049061,22,22.0,2,4,,6,1,2,,,2,1,1,0,1,1,0,,1,,2,1,1,3,2,2,6,6,1,2,4,3,20151118
204906123001,2049061230,2049061,80,100.0,2,2,1986,,1,1,,,2,1,5,1,2,1,0,,1,2,1,1,1,2,2,2,5,4,2,2,4,3,20151118
204906124001,2049061240,2049061,30,30.0,2,9,1957,,1,1,,,2,1,2,0,0,1,0,10,1,,2,1,1,2,2,2,7,5,1,2,3,3,20151118
204906125002,2049061250,2049061,60,60.0,2,3,1988,,1,1,,,2,1,1,1,0,1,0,10,1,,2,1,1,3,2,2,6,6,1,2,4,3,20151118
204906126001,2049061260,2049061,180,200.0,2,1,1989,,2,,2,2,2,3,3,1,3,1,1,,1,2,1,1,1,2,2,2,1,6,2,2,4,3,20151118
204906127001,2049061270,2049061,60,80.0,2,3,,4,1,2,,,2,1,1,0,0,1,0,25,1,,1,1,1,3,2,2,6,6,2,1,4,3,20151118
204906128001,2049061280,2049061,25,0.0,2,4,,6,1,2,,,1,,1,1,0,1,0,200,1,,1,1,1,3,2,2,5,6,2,2,3,3,20151118
204906129002,2049061290,2049061,200,100.0,2,2,2008,,2,,3,2,2,1,6,2,4,0,1,,,2,1,1,1,2,2,2,7,5,2,2,4,3,20151118
204906130001,2049061300,2049061,180,200.0,2,1,1995,,2,,1,,2,1,4,2,5,1,1,,,2,1,1,1,2,2,2,1,4,2,2,3,3,20151118
204906201001,2049062010,2049062,120,120.0,1,2,1946,,1,1,,,2,1,2,1,1,1,0,,,2,1,1,1,2,2,2,6,4,1,2,4,3,20151118
204906202002,2049062020,2049062,120,120.0,2,2,2002,,2,,1,,2,1,8,1,0,1,1,100,1,,2,1,1,3,2,2,6,6,1,2,3,3,20151118
204906203002,2049062030,2049062,100,0.0,2,1,1994,,2,,2,2,2,1,3,1,2,1,1,,,2,1,1,1,2,2,2,5,2,2,1,2,3,20151118
204906204002,2049062040,2049062,100,100.0,2,3,1987,,2,,3,2,2,1,12,0,4,1,1,,1,2,1,1,1,2,2,2,7,4,1,2,4,3,20151118
204906205002,2049062050,2049062,74,0.0,2,2,1982,,1,1,,,2,1,2,1,0,1,0,100,1,,2,1,1,3,2,2,5,5,1,2,4,3,20151118
204906206001,2049062060,2049062,60,60.0,2,9,,6,1,1,,,2,1,2,1,0,1,0,5,,2,2,1,1,3,2,2,7,2,1,2,3,3,20151118
204906210001,2049062100,2049062,79,90.0,2,1,2009,,2,,2,2,2,1,4,2,1,1,0,,,2,1,1,1,2,2,2,5,5,1,1,2,3,20151118
204906211001,2049062110,2049062,37,,2,9,,6,1,2,,,1,,1,0,0,1,0,60,,2,2,1,2,3,2,2,7,6,1,2,4,3,20151118
204906212001,2049062120,2049062,115,0.0,2,2,1986,,1,1,,,2,1,5,1,1,1,1,,,2,1,1,1,3,2,2,5,2,1,2,2,3,20151118
204906214001,2049062140,2049062,120,,2,9,1968,,1,1,,,1,,3,0,1,2,0,,1,,1,1,1,2,2,2,5,5,1,2,3,4,20151118
204906215001,2049062150,2049062,61,61.0,2,2,,,1,1,,,1,,3,0,1,1,0,,,2,1,1,1,2,2,2,6,5,1,2,4,2,20151118
204906216001,2049062160,2049062,30,0.0,2,1,2005,,2,,1,,2,1,1,0,0,1,0,5,1,,2,1,1,3,2,2,6,6,2,2,4,2,20151118
204906217001,2049062170,2049062,40,,2,2,,4,1,1,,,1,,1,0,0,1,0,10,,2,2,1,1,3,2,2,6,2,2,2,4,3,20151118
204906218001,2049062180,2049062,36,,2,2,1923,,1,2,,,1,,1,0,0,1,0,50,,2,2,1,1,3,2,2,6,5,2,2,4,3,20151118
204906219002,2049062190,2049062,120,120.0,2,1,2003,,2,,2,2,2,1,3,1,1,1,0,,,2,1,1,1,3,2,2,6,6,1,2,3,3,20151118
204906220001,2049062200,2049062,24,0.0,1,2,,6,1,1,,,2,1,1,1,0,0,0,100,1,,2,1,1,3,2,2,5,2,1,2,4,3,20151118
204906221003,2049062210,2049062,80,100.0,2,3,1992,,2,,1,,2,1,5,0,2,1,0,,,2,1,1,1,2,2,2,1,4,1,1,2,3,20151118
204906222002,2049062220,2049062,23,0.0,2,2,1985,,1,1,,,2,1,2,0,0,1,0,100,1,,2,1,1,3,2,2,6,5,2,2,4,3,20151118
204906223001,2049062230,2049062,200,,2,10,1983,,2,,2,2,2,1,2,0,0,1,0,3,,2,2,1,1,3,2,2,5,5,1,1,4,3,20151118
204906224002,2049062240,2049062,97,100.0,2,2,1978,,2,,2,2,2,1,9,0,1,1,1,,,2,1,1,1,3,2,2,6,6,1,2,4,3,20151118
204906225002,2049062250,2049062,20,0.0,2,9,1960,,1,2,,,2,1,1,0,1,1,0,,1,,2,1,1,3,2,2,6,6,2,2,4,4,20151118
204906226002,2049062260,2049062,20,0.0,2,,,3,2,,1,,2,1,1,0,0,1,0,10,,2,2,1,1,3,2,2,6,5,1,2,5,3,20151118
204906227001,2049062270,2049062,35,0.0,2,2,1979,,1,1,,,1,,1,0,1,1,0,,,2,2,1,2,2,2,2,6,5,1,2,4,3,20151118
204906228002,2049062280,2049062,200,160.0,2,2,,6,1,2,,,2,1,18,0,2,1,0,,,2,1,1,1,3,2,2,5,2,1,2,3,3,20151118
204906229002,2049062290,2049062,104,110.0,2,1,1993,,2,,1,,2,1,5,2,2,1,1,,,2,1,1,2,2,2,2,1,6,1,2,3,3,20151118
204906230001,2049062300,2049062,150,0.0,2,2,1977,,1,1,,,1,,2,1,1,1,0,,,2,2,1,1,2,2,2,6,6,1,2,4,3,20151118
204906231001,2049062310,2049062,60,0.0,2,2,1940,,1,2,,,2,1,3,0,1,1,0,,1,,1,1,1,3,2,2,7,6,1,2,4,3,20151118
204906232001,2049062320,2049062,104,104.0,2,2,1963,,1,1,,,2,1,2,1,0,1,0,100,1,,2,1,1,3,2,2,6,6,2,2,3,3,20151118
204906233001,2049062330,2049062,120,80.0,2,3,1998,,2,,1,,2,1,6,0,1,1,1,,1,,1,1,1,3,2,2,6,5,1,2,4,3,20151118
204906234001,2049062340,2049062,120,0.0,2,1,2000,3,2,,2,2,2,1,3,1,1,1,0,,,2,2,1,1,3,2,2,7,2,1,2,3,3,20151118
204906235001,2049062350,2049062,240,,2,1,2009,,2,,1,,1,,5,1,3,1,0,,,2,1,1,1,2,2,2,7,6,2,2,3,3,20151118
204906236001,2049062360,2049062,35,0.0,2,2,,6,1,2,,,2,1,1,0,0,1,0,50,,2,2,1,1,3,2,2,6,6,1,2,4,3,20151118
204906301001,2049063010,2049063,80,100.0,2,2,2011,,1,1,,,2,1,4,1,5,1,1,,1,,1,1,1,2,2,2,7,4,1,2,3,3,20151118
204906302001,2049063020,2049063,35,70.0,2,2,1963,,1,2,,,2,1,1,0,0,1,0,5,,2,2,1,1,3,2,2,6,6,2,2,4,3,20151118
204906303001,2049063030,2049063,420,200.0,2,2,1968,,2,,3,2,2,1,10,0,1,4,1,,,2,1,1,1,2,2,2,7,4,2,2,3,3,20151118
204906304001,2049063040,2049063,140,160.0,2,2,1986,,2,,2,2,2,1,3,1,2,1,0,,,2,1,1,1,2,2,2,7,4,1,1,3,3,20151118
204906305001,2049063050,2049063,40,48.0,2,2,1994,,1,1,,,2,1,2,1,1,1,0,,,2,1,1,1,3,2,2,5,4,1,2,2,3,20151118
204906306001,2049063060,2049063,,,2,2,,6,1,1,,,1,1,1,0,0,1,0,,1,,2,1,1,3,2,2,7,6,2,2,3,3,20151118
204906307001,2049063070,2049063,70,70.0,2,2,1980,,1,1,,,2,1,4,1,3,1,2,,,2,1,1,1,2,2,2,1,6,1,1,1,3,20151118
204906308001,2049063080,2049063,180,60.0,2,1,1987,,2,,1,,2,1,3,1,1,1,1,,,2,1,1,1,2,2,2,5,4,1,1,3,3,20151118
204906309002,2049063090,2049063,80,80.0,2,2,1996,,2,,2,2,2,1,4,1,1,1,1,,1,,1,1,1,2,2,2,6,6,1,2,4,3,20151118
204906310002,2049063100,2049063,100,120.0,2,2,1993,,1,1,,,2,1,4,1,2,1,0,,,2,1,1,2,2,2,2,7,4,1,2,4,3,20151118
204906311001,2049063110,2049063,50,50.0,2,2,,4,1,1,,,1,,1,0,0,1,0,5,,2,2,1,1,3,2,2,7,4,2,2,3,3,20151118
204906312001,2049063120,2049063,400,160.0,2,2,2008,,1,1,,,2,1,1,4,2,2,0,,1,,1,1,1,2,2,2,7,4,1,2,1,3,20151118
204906313001,2049063130,2049063,180,180.0,1,2,,3,1,1,,,1,,3,1,2,1,1,,1,2,1,1,1,2,2,2,7,6,1,1,3,3,20151118
204906314001,2049063140,2049063,70,0.0,2,4,1943,,1,1,,,2,1,1,0,0,1,0,5,,2,1,1,1,3,2,2,2,6,2,2,3,3,20151118
204906315001,2049063150,2049063,20,100.0,2,2,1960,,1,1,,,2,1,1,1,1,1,0,,,2,1,1,1,2,2,2,7,4,1,2,3,3,20151118
204906317001,2049063170,2049063,100,60.0,2,2,1990,,2,,1,,2,1,2,0,2,1,0,,,2,1,1,2,2,2,2,7,4,1,2,3,3,20151118
204906318002,2049063180,2049063,57,57.0,2,2,1984,,1,1,,,2,1,1,1,1,1,0,,,2,1,1,1,3,2,2,5,5,2,2,2,3,20151118
204906319001,2049063190,2049063,,,2,2,2003,,1,1,,,2,1,2,1,2,1,0,,1,,1,1,1,2,2,2,5,6,2,2,3,3,20151118
204906320001,2049063200,2049063,130,130.0,2,3,1999,,2,,4,2,2,1,4,4,6,3,3,,,2,1,1,1,2,2,2,5,4,1,1,2,3,20151118
204906321001,2049063210,2049063,30,,2,2,,6,1,2,,,2,1,1,0,0,0,0,200,1,,1,1,1,3,2,2,5,6,2,2,3,2,20151118
204906322001,2049063220,2049063,174,58.0,2,2,1988,,1,1,,,2,1,3,1,2,1,1,,,2,1,1,1,2,2,2,1,4,2,2,2,3,20151118
204906323001,2049063230,2049063,96,48.0,2,2,1996,,2,,1,,2,1,2,0,2,1,1,,,2,1,1,1,2,2,2,5,4,1,1,1,3,20151118
204906325002,2049063250,2049063,90,90.0,2,2,1992,,1,1,,,2,1,5,1,3,1,0,,1,2,1,1,1,2,2,2,1,6,1,1,1,3,20151118
204906326002,2049063260,2049063,30,30.0,2,2,1946,,1,1,,,2,1,1,0,0,0,0,0,,,2,1,1,3,2,2,7,7,2,2,5,2,20151118
204906327002,2049063270,2049063,160,80.0,2,2,1986,,2,,1,,2,1,8,1,2,1,1,,,2,1,1,1,2,2,2,5,4,1,1,1,3,20151118
204906328002,2049063280,2049063,45,45.0,2,2,,6,2,2,2,2,2,1,1,0,0,1,0,50,,2,2,1,1,3,2,2,6,6,2,2,4,3,20151118
205304101001,2053041010,2053041,130,0.0,2,1,2005,,2,,2,2,2,3,3,2,2,1,2,,,2,1,1,1,2,1,2,7,2,2,1,1,3,20151118
205304104002,2053041040,2053041,120,0.0,2,1,,3,2,,4,2,2,4,3,1,2,1,1,,,2,1,1,1,2,1,2,3,2,1,1,3,3,20151118
205304106002,2053041060,2053041,102,0.0,2,1,,1,2,,4,2,2,3,2,1,1,1,1,,,2,1,1,1,2,1,2,7,2,1,,,,20151118
205304107001,2053041070,2053041,175,0.0,2,1,2006,,2,,5,2,2,4,4,2,3,1,3,,,2,1,1,1,2,1,2,5,2,1,1,3,3,20151118
205304108002,2053041080,2053041,120,0.0,2,1,2003,,2,,4,2,2,4,3,2,2,1,1,,,2,1,1,1,2,1,2,5,2,2,1,3,3,20151118
205304109001,2053041090,2053041,100,0.0,2,1,2003,,2,,4,2,2,3,2,1,1,1,1,,,2,1,1,1,2,1,2,5,2,1,1,4,3,20151118
205304110001,2053041100,2053041,100,0.0,2,1,,3,2,,2,2,2,4,3,1,2,1,1,,,2,1,1,1,2,1,2,5,2,2,1,2,3,20151118
205304111002,2053041110,2053041,280,0.0,2,1,2004,,2,,1,,2,1,4,2,4,1,2,,,2,1,1,1,2,1,2,5,2,1,1,2,3,20151118
205304112002,2053041120,2053041,122,0.0,2,1,2005,,2,,3,2,2,3,3,2,2,1,1,,,2,1,1,1,2,1,2,1,2,1,1,1,3,20151118
205304201001,2053042010,2053042,115,0.0,2,1,2004,,2,,1,,2,2,3,1,2,1,1,,,2,1,1,1,2,1,2,5,2,1,1,4,2,20151118
205304202001,2053042020,2053042,75,0.0,2,1,2006,,2,,2,2,2,3,2,1,1,1,1,,,2,1,1,1,2,1,2,5,2,2,2,4,3,20151118
205304203001,2053042030,2053042,63,0.0,2,1,,1,2,,2,2,2,3,2,1,1,1,1,,,2,1,1,1,3,1,2,7,2,2,2,4,3,20151118
205304204002,2053042040,2053042,270,150.0,2,2,2002,,1,1,2,2,1,,6,2,3,1,1,,1,,1,1,1,2,1,2,1,2,2,1,3,3,20151118
205304205001,2053042050,2053042,80,0.0,2,1,2004,,2,,3,2,2,4,2,1,1,1,1,,,2,1,1,1,2,1,2,5,5,1,1,3,3,20151118
205304206002,2053042060,2053042,97,0.0,2,1,2002,,2,,1,,2,1,3,1,1,1,2,,,2,1,1,1,2,1,2,7,2,2,2,4,3,20151118
205304207001,2053042070,2053042,124,0.0,2,1,,2,2,,2,2,2,4,3,1,2,1,1,,,2,1,1,1,2,1,2,5,2,2,1,1,3,20151118
205304208001,2053042080,2053042,190,0.0,2,1,2007,,2,,4,2,2,4,3,1,1,1,1,,,2,2,1,1,2,1,2,5,2,2,2,3,2,20151118
205304209001,2053042090,2053042,100,0.0,2,1,2004,,2,,2,2,2,4,3,1,2,1,1,,,2,1,1,1,2,1,2,5,2,2,1,2,3,20151118
205304212001,2053042120,2053042,115,0.0,2,1,2008,,2,,3,2,2,4,3,1,1,1,1,,,2,1,1,1,2,1,2,7,2,1,2,3,2,20151118
205304213002,2053042130,2053042,100,0.0,2,1,2007,,2,,1,,2,2,3,1,2,1,1,,,2,1,1,1,3,1,2,7,2,2,2,4,2,20151118
205304215002,2053042150,2053042,78,0.0,2,1,,1,2,,1,,2,1,2,1,1,1,1,,,2,1,1,1,2,1,2,5,2,2,2,4,3,20151118
205304216001,2053042160,2053042,78,0.0,2,1,2008,,2,,5,2,2,4,2,1,1,1,1,,,2,1,1,1,2,1,2,5,2,2,1,2,3,20151118
205304217001,2053042170,2053042,103,0.0,2,1,2008,,2,,7,1,1,,2,1,1,1,2,,,2,1,1,1,2,1,2,5,2,2,1,1,3,20151118
205304218001,2053042180,2053042,117,0.0,2,1,,2,2,,3,2,2,4,3,1,1,1,1,,,2,1,1,1,2,1,2,5,2,2,1,4,3,20151118
205304219002,2053042190,2053042,63,0.0,2,1,,2,2,,7,1,1,,1,1,1,1,1,,,2,1,1,1,2,1,2,5,2,2,2,4,3,20151118
205304220002,2053042200,2053042,260,300.0,2,1,2002,,2,,2,2,2,1,5,2,2,1,2,,,2,1,1,1,2,2,2,5,2,2,2,4,3,20151118
