ID,householdID,communityID,i002,i003,i004,i005,i005_1,i006,i007,i008,i009,i010,i011,i012_1,i012_4,i012_3,i012_2,i012_5,i013,i014s1,i014s2,i015,i017,i018,i019,i020,i021,i022,i023,i024,i027_w3,i025,i026,versionID
064033219002,0640332190,0640332,0.0,2,1,2005,,3,,,2,2,1,4,2,4,1,1,,,2,,1,2,2,1,2,4,2,1,2,2,3,20170531
064033215001,0640332150,0640332,0.0,1,1,2008,,3,,,2,2,2,5,1,4,2,1,,,2,,1,2,2,1,2,4,2,1,2,3,3,20170531
064033225001,0640332250,0640332,300.0,1,1,2008,,3,,,2,2,1,4,1,4,1,1,,,2,,1,2,1,1,2,5,2,2,2,5,3,20170531
064033213001,0640332130,0640332,270.0,2,1,2007,,3,,,2,2,1,5,1,4,2,1,,,2,,1,2,2,1,3,4,2,2,2,1,3,20170531
064033232002,0640332320,0640332,250.0,2,1,2008,,3,,,2,2,2,5,1,2,1,1,,,2,,1,2,2,1,2,5,2,1,2,3,3,20170531
064033201001,0640332010,0640332,0.0,2,1,2007,,3,,,2,2,2,5,1,3,1,1,,,2,,1,2,1,1,5,5,2,2,2,2,3,20170531
064033208002,0640332080,0640332,182.0,2,1,2005,,3,,,2,2,2,5,1,4,2,1,,,2,,1,2,2,1,2,4,2,1,2,1,3,20170531
064033230001,0640332300,0640332,135.0,2,1,2005,,3,,,2,2,2,2,1,2,2,1,,,2,,1,2,2,1,2,4,1,2,2,3,3,20170531
064033203001,0640332030,0640332,0.0,2,1,2011,,2,,1,,2,2,3,1,1,2,1,,,2,,1,2,1,1,2,2,2,1,2,1,3,20170531
064033209002,0640332090,0640332,270.0,2,1,2005,,3,,,2,2,1,4,1,4,2,1,,,2,,1,2,2,1,2,5,2,2,2,2,2,20170531
064033206001,0640332060,0640332,,1,1,2006,,3,,,2,2,1,5,1,4,2,1,,,2,,1,2,2,1,2,4,2,2,2,6,6,20170531
064033226001,0640332260,0640332,0.0,2,1,2005,,3,,,2,2,2,4,1,3,1,1,,,2,,1,2,2,1,2,5,2,1,2,4,3,20170531
064033220002,0640332200,0640332,135.0,2,1,2007,,3,,,2,2,2,5,1,4,2,1,,,2,,1,2,2,2,,4,2,1,2,1,3,20170531
064033210001,0640332100,0640332,300.0,2,1,2006,,3,,,2,2,1,5,1,4,2,1,,,2,,1,2,2,1,2,4,2,2,2,3,3,20170531
064033228001,0640332280,0640332,272.0,2,1,2007,,3,,,2,2,1,5,2,2,1,1,,,2,,1,2,2,1,3,4,2,1,2,2,3,20170531
064033217001,0640332170,0640332,,2,1,2005,,3,,,2,2,,3,1,2,1,1,,,2,,1,2,1,1,1,5,2,2,2,2,2,20170531
064033231001,0640332310,0640332,200.0,2,1,2007,,3,,,2,2,1,4,1,2,1,1,,,2,,1,2,2,1,2,4,2,1,2,3,3,20170531
064033211001,0640332110,0640332,0.0,2,1,2009,,3,,,2,2,1,5,1,3,2,1,,,2,,1,2,2,2,,2,2,1,1,4,3,20170531
064033235002,0640332350,0640332,0.0,2,1,2009,,3,,,2,2,1,7,1,4,1,0,,,2,,1,2,2,1,2,4,2,1,2,3,3,20170531
064033224001,0640332240,0640332,140.0,2,1,2010,,3,,,2,2,1,3,1,4,2,1,,,2,,1,2,2,1,2,4,2,1,2,3,3,20170531
064033216002,0640332160,0640332,135.0,2,1,2010,,3,,,2,2,2,3,1,3,2,1,,,2,,1,2,2,1,2,4,2,2,2,4,3,20170531
064033229001,0640332290,0640332,135.0,1,1,2010,,3,,,2,1,,4,1,2,2,1,,,2,,1,2,2,1,2,4,1,2,2,5,2,20170531
064033202001,0640332020,0640332,100.0,2,1,2011,,3,,,2,2,2,4,1,4,2,1,,,2,,1,2,1,1,2,5,2,1,2,2,3,20170531
064033218001,0640332180,0640332,,2,1,2007,,3,,,2,2,1,4,1,3,1,1,,,2,,1,2,2,1,2,6,2,,2,3,3,20170531
064033214002,0640332140,0640332,0.0,2,1,2009,,3,,,2,2,2,6,1,4,2,1,,,2,,1,2,2,1,2,5,2,1,2,2,3,20170531
064033222001,0640332220,0640332,208.0,2,1,2001,,3,,,2,2,2,4,1,3,1,1,,,2,,1,2,2,1,,4,2,2,2,4,3,20170531
064033204002,0640332040,0640332,0.0,2,1,,2,3,,,2,2,2,4,1,4,2,1,,,2,,1,2,2,1,2,5,2,2,2,2,3,20170531
064033103001,0640331030,0640331,180.0,2,1,1955,,1,1,,,2,2,3,1,1,0,0,,1,,2,1,2,2,2,,6,2,2,2,4,2,20170531
064033122003,0640331220,0640331,0.0,2,1,2010,,1,1,,,2,2,4,2,0,2,0,10,1,,2,1,2,1,2,,2,2,2,2,3,3,20170531
064033110001,0640331100,0640331,60.0,2,1,1985,,1,1,,,2,2,2,0,0,1,0,15,1,,2,1,3,2,2,,6,2,2,2,3,3,20170531
064033108001,0640331080,0640331,80.0,2,1,2013,,1,1,,,2,2,4,0,0,1,0,6,1,,2,1,3,2,2,,7,2,2,2,3,3,20170531
064033127002,0640331270,0640331,50.0,2,1,2007,,1,1,,,2,2,2,1,0,1,0,5,1,,2,1,2,2,2,,6,2,2,2,3,3,20170531
064033120002,0640331200,0640331,200.0,2,1,1992,,1,1,,,2,1,4,1,0,1,0,20,1,,2,1,2,2,1,2,5,2,1,2,3,3,20170531
064033123001,0640331230,0640331,0.0,2,1,2012,,1,1,,,2,1,3,1,0,1,0,14,1,,2,2,3,2,2,,5,2,2,2,6,6,20170531
064033130001,0640331300,0640331,,2,2,,4,1,1,,,2,1,1,1,0,1,0,5,1,,2,2,3,2,2,,5,2,2,2,4,3,20170531
064033119001,0640331190,0640331,,2,1,2003,,1,1,,,1,,4,1,0,2,0,10,1,,2,2,2,2,2,,5,2,2,2,3,3,20170531
064033128001,0640331280,0640331,200.0,2,1,2012,,1,1,,,2,2,4,1,1,2,0,,1,,2,1,3,2,1,2,5,2,2,2,2,3,20170531
064033109002,0640331090,0640331,0.0,2,1,2014,,2,,2,2,2,4,,,,,,200,1,,1,1,3,2,2,,5,2,2,2,6,3,20170531
064033117002,0640331170,0640331,330.0,2,1,1999,,1,1,,,2,1,3,1,1,2,0,,1,,1,1,2,2,1,2,5,2,1,2,4,4,20170531
064033106001,0640331060,0640331,256.0,2,1,,2,1,1,,,2,1,3,1,1,2,0,,1,,1,2,3,2,2,,5,2,2,2,4,3,20170531
064033116001,0640331160,0640331,0.0,2,1,2000,,1,1,,,1,,1,1,0,1,0,15,1,,2,2,3,2,1,2,5,2,2,2,4,3,20170531
064033101001,0640331010,0640331,,2,1,,,1,2,,,2,1,2,1,0,0,0,20,1,,2,1,3,2,2,,6,2,1,2,3,2,20170531
064033124002,0640331240,0640331,,2,1,,1,1,1,,,2,1,3,1,0,1,0,30,1,,2,2,2,2,2,,5,2,2,2,3,3,20170531
064033129001,0640331290,0640331,237.99,2,1,,3,1,1,,,2,1,2,1,1,1,0,,1,,2,2,3,2,2,,5,2,2,2,3,3,20170531
064033102002,0640331020,0640331,180.0,2,1,1997,,1,1,,,2,1,2,0,0,2,0,60,1,,2,2,3,2,2,,1,2,2,2,5,3,20170531
064033111001,0640331110,0640331,256.0,2,1,1994,,1,1,,,2,1,4,1,0,2,0,30,1,,2,2,2,2,2,,5,2,1,2,3,3,20170531
064033125002,0640331250,0640331,120.0,2,1,2008,,1,1,,,2,1,4,1,1,2,1,,1,,2,2,2,2,2,,3,2,2,2,4,3,20170531
064033126001,0640331260,0640331,125.0,2,1,1985,,1,1,,,2,1,2,2,0,2,0,10,1,,2,2,2,2,2,,5,2,2,2,4,3,20170531
064033114001,0640331140,0640331,156.0,2,1,1982,,1,1,,,2,2,2,0,0,1,0,12,1,,2,2,3,2,2,,6,2,2,2,3,3,20170531
064033113001,0640331130,0640331,78.0,2,1,1990,,1,1,,,2,1,1,0,0,1,0,50,1,,2,2,2,2,2,,6,2,2,2,3,3,20170531
064033118001,0640331180,0640331,120.0,2,1,2015,,1,1,,,1,,2,0,0,1,1,20,1,,2,2,3,2,2,,6,2,2,2,4,3,20170531
064033112002,0640331120,0640331,150.0,2,1,1980,,1,1,,,2,1,2,0,0,1,0,20,1,,2,1,3,2,2,,6,2,2,2,4,3,20170531
064033132001,0640331320,0640331,,2,1,1982,,1,1,,,2,1,2,1,0,0,0,50,1,,2,1,3,2,2,,6,2,2,2,4,3,20170531
064033131002,0640331310,0640331,,2,2,,5,1,1,,,2,2,2,1,1,0,0,,1,,2,2,2,2,2,,6,2,2,2,3,3,20170531
064033115002,0640331150,0640331,230.0,2,1,1981,,1,1,,,2,1,3,1,0,1,0,10,1,,2,1,2,2,2,,6,1,2,2,4,3,20170531
064033104001,0640331040,0640331,200.0,2,1,2006,,1,1,,,2,1,2,1,1,1,0,,1,,2,2,2,2,2,,5,2,2,2,4,4,20170531
064033105002,0640331050,0640331,,2,1,2003,,1,1,,,2,2,4,1,1,1,0,,1,,2,2,2,2,1,2,5,2,2,2,4,3,20170531
064033107002,0640331070,0640331,320.0,2,1,2010,,1,1,,,2,1,6,1,1,1,0,,1,,2,2,2,2,2,,6,2,1,2,3,3,20170531
060481308002,0604813080,0604813,180.0,2,1,1982,,1,1,,,2,1,2,1,0,1,0,25,1,,1,1,2,2,2,,4,2,2,2,3,3,20170531
060481310002,0604813100,0604813,289.0,2,1,1997,,1,1,,,2,1,2,1,1,1,0,,1,,2,1,3,2,2,,4,2,2,2,3,3,20170531
060481301002,0604813010,0604813,100.0,2,2,1915,,1,1,,,1,,2,0,1,1,0,,1,,2,1,3,2,2,,4,1,2,2,4,3,20170531
060481312001,0604813120,0604813,350.0,1,2,1995,,1,1,,,2,2,2,1,1,1,0,,1,,2,1,3,2,2,,4,2,2,2,3,3,20170531
060481322002,0604813220,0604813,120.0,2,1,1978,,1,1,,,1,,3,1,1,1,0,,1,,2,1,3,2,2,,1,2,2,2,3,3,20170531
060481303001,0604813030,0604813,0.0,1,1,2010,,1,1,,,2,2,0,1,1,0,0,,1,,2,2,3,2,2,,5,2,1,2,4,3,20170531
060481325001,0604813250,0604813,500.0,2,1,1995,,1,1,,,1,,2,1,1,1,0,,1,,2,1,3,2,2,,4,2,2,2,4,1,20170531
060481309003,0604813090,0604813,,2,7,,4,1,1,,,1,,3,1,1,1,0,,1,,2,2,2,2,2,,6,1,2,2,3,3,20170531
060481307002,0604813070,0604813,,1,1,1996,,1,1,,,1,,1,1,1,1,0,,1,,2,1,3,2,2,,4,2,2,2,3,3,20170531
060481320002,0604813200,0604813,420.0,2,1,2005,,1,1,,,2,1,3,1,1,2,0,,1,,2,1,2,2,2,,5,1,1,2,4,3,20170531
060481302001,0604813020,0604813,450.0,2,1,,2,1,1,,,1,,1,1,2,3,0,,1,,2,1,2,2,1,4,4,1,1,2,3,3,20170531
060481313001,0604813130,0604813,300.0,2,1,2012,,1,1,,,2,1,2,1,1,2,0,,1,,1,1,2,2,2,,4,2,1,2,4,3,20170531
060481331002,0604813310,0604813,80.0,1,1,1990,,1,1,,,2,1,4,1,1,0,0,,1,,2,1,3,2,2,,4,2,2,2,4,3,20170531
060481316001,0604813160,0604813,75.0,2,1,1992,,1,1,,,2,2,4,1,1,0,0,,1,,2,1,3,2,2,,4,2,2,2,4,3,20170531
060481326001,0604813260,0604813,,2,1,,4,1,1,,,2,1,2,1,1,2,0,,1,,2,1,2,2,2,,4,1,1,1,4,3,20170531
060481328001,0604813280,0604813,75.0,1,1,2000,,1,1,,,2,2,3,0,1,0,0,,1,,2,1,3,2,2,,6,2,2,2,5,3,20170531
060481318001,0604813180,0604813,0.0,2,7,1990,,1,1,,,2,2,6,1,1,0,0,,1,,2,2,2,2,2,,5,2,2,2,3,3,20170531
060481323001,0604813230,0604813,,2,2,1976,,1,1,,,2,1,3,0,1,1,0,,1,,2,1,3,2,2,,2,1,2,2,3,2,20170531
060481327002,0604813270,0604813,350.0,2,2,1991,,1,1,,,2,1,2,1,1,1,0,,1,,2,1,3,2,2,,2,1,2,2,3,3,20170531
060481317001,0604813170,0604813,300.0,2,2,1975,,1,1,,,2,2,2,1,1,1,0,,1,,2,1,3,2,2,,2,2,2,2,4,3,20170531
060481329002,0604813290,0604813,,2,1,2008,,1,1,,,1,,3,1,1,1,1,,1,,2,1,2,2,1,2,5,2,1,2,2,3,20170531
060481321002,0604813210,0604813,320.0,2,1,1983,,1,1,,,1,,2,1,1,1,1,,1,,1,1,2,2,2,,5,1,2,2,2,3,20170531
060481305001,0604813050,0604813,0.0,2,2,1980,,1,2,,,2,3,2,0,0,0,0,30,1,,2,1,3,2,2,,5,2,2,2,2,3,20170531
060481332001,0604813320,0604813,,2,1,2009,,1,2,,,2,1,1,1,1,4,0,,1,,2,1,2,2,1,2,5,2,2,2,3,3,20170531
060481304002,0604813040,0604813,92.0,2,1,1999,,1,2,,,2,1,2,1,1,2,0,,1,,2,1,2,2,1,4,4,2,2,2,3,3,20170531
060481330001,0604813300,0604813,800.0,2,1,2014,,1,1,,,2,1,3,1,1,2,0,,1,,1,1,2,2,2,,5,1,1,2,2,3,20170531
060481319002,0604813190,0604813,75.0,2,1,1993,,1,1,,,2,1,2,1,1,1,1,,1,,2,1,2,1,2,,6,2,2,2,3,3,20170531
060481311001,0604813110,0604813,258.0,2,1,1991,,1,1,,,2,1,3,1,1,1,1,,1,,2,1,2,2,2,,4,2,1,2,3,3,20170531
060481324002,0604813240,0604813,245.0,2,1,1976,,1,1,,,2,2,2,1,1,0,1,,1,,2,1,3,2,2,,6,2,2,2,3,3,20170531
060481132002,0604811320,0604811,640.0,2,1,2001,,1,1,,,2,2,3,1,1,1,0,,1,,2,1,2,2,2,,4,2,1,2,2,3,20170531
060481102001,0604811020,0604811,640.0,2,1,2001,,1,1,,,2,2,6,2,1,2,0,,1,,2,1,2,2,2,,4,2,2,2,3,2,20170531
060481136001,0604811360,0604811,1000.0,2,1,1994,,1,1,,,2,2,3,2,2,1,0,,1,,2,1,2,2,2,,4,1,1,2,,,20170531
060481118001,0604811180,0604811,400.0,2,1,2005,,1,1,,,2,2,5,0,1,0,0,,1,,2,1,2,2,2,,5,2,1,2,4,2,20170531
060481109001,0604811090,0604811,100.0,1,1,,5,1,1,,,2,2,3,1,1,0,0,,1,,2,1,3,2,2,,4,2,1,2,4,3,20170531
060481111002,0604811110,0604811,360.0,2,1,1992,,1,1,,,2,2,5,1,1,0,0,,1,,2,1,2,2,2,,5,2,2,2,4,2,20170531
060481101002,0604811010,0604811,225.0,2,1,1979,,1,1,,,1,,2,1,1,2,0,,1,,1,1,2,2,2,,4,2,2,2,3,3,20170531
060481125002,0604811250,0604811,800.0,2,1,2003,,1,1,,,1,,10,1,2,0,0,,1,,2,1,2,2,2,,4,2,2,2,3,2,20170531
060481107002,0604811070,0604811,,2,2,1979,,1,1,,,1,,1,1,1,3,0,,1,,2,1,3,2,2,,4,2,2,2,4,3,20170531
060481114001,0604811140,0604811,,2,2,,3,1,1,,,1,,4,0,0,0,0,0,1,,2,1,3,2,2,,4,2,2,2,3,3,20170531
060481128001,0604811280,0604811,330.0,2,1,1986,,1,1,,,2,1,2,1,1,1,1,,1,,2,1,2,2,1,2,5,1,2,2,3,3,20170531
060481104002,0604811040,0604811,500.0,2,1,1972,,1,1,,,2,1,3,1,1,2,0,,1,,2,1,3,2,1,2,5,2,2,2,1,3,20170531
060481108001,0604811080,0604811,256.0,2,1,1987,,1,1,,,2,1,2,1,1,2,0,,1,,2,1,3,2,2,,2,2,2,2,3,3,20170531
060481123001,0604811230,0604811,,2,2,,,1,2,,,2,1,1,1,1,2,0,,,2,,1,3,2,2,,5,2,2,2,5,1,20170531
060481124001,0604811240,0604811,0.0,2,1,1998,,1,1,,,2,1,1,1,1,4,0,,1,,2,1,3,2,1,2,4,2,2,2,3,3,20170531
060481120001,0604811200,0604811,225.0,2,1,2013,,1,1,,,2,1,4,1,1,1,1,,1,,2,1,3,2,2,,5,2,1,2,3,3,20170531
060481112002,0604811120,0604811,,2,1,1992,,1,1,,,2,2,3,1,1,2,0,,1,,2,1,2,2,2,,2,1,2,2,3,2,20170531
060481133002,0604811330,0604811,200.0,2,1,2003,,1,1,,,2,1,2,1,1,1,1,,1,,2,1,3,2,2,,4,1,2,2,3,2,20170531
060481110001,0604811100,0604811,300.0,2,1,1989,,1,1,,,2,1,2,1,1,2,0,,1,,2,1,3,2,2,,2,2,2,2,2,2,20170531
060481122002,0604811220,0604811,225.0,2,2,1978,,1,1,,,2,2,2,1,1,1,0,,1,,2,1,3,2,2,,5,2,2,2,3,3,20170531
060481119001,0604811190,0604811,500.0,2,1,2000,,1,1,,,2,1,4,1,1,2,0,,1,,2,1,2,2,2,,7,2,2,2,4,3,20170531
060481130002,0604811300,0604811,480.0,2,1,2006,,1,1,,,2,1,3,1,1,3,0,,1,,2,1,2,2,2,,1,2,2,2,3,3,20170531
060481127001,0604811270,0604811,,2,1,,3,1,1,,,1,,3,1,1,1,0,,1,,2,1,3,2,2,,4,1,1,2,4,3,20170531
060481117002,0604811170,0604811,,2,1,,4,1,2,,,2,1,1,2,2,5,0,,1,,2,1,2,1,1,2,1,2,2,2,3,3,20170531
060481129001,0604811290,0604811,480.0,2,1,1996,,1,1,,,1,,3,1,1,3,0,,1,,2,1,3,2,2,,2,2,1,2,3,3,20170531
060481121001,0604811210,0604811,600.0,1,1,2006,,1,1,,,1,,4,1,1,3,1,,1,,2,1,2,2,1,2,4,1,1,2,1,3,20170531
060481140002,0604811400,0604811,667.0,1,1,1998,,1,1,,,1,,3,1,0,2,1,20,1,,2,1,2,2,2,,4,2,1,2,1,3,20170531
060481126002,0604811260,0604811,446.0,2,1,1995,,1,1,,,2,1,4,1,1,2,1,,1,,2,1,2,2,2,,5,1,1,2,3,3,20170531
060481135002,0604811350,0604811,,2,1,1995,,1,1,,,2,2,5,1,1,0,0,,1,,2,1,2,2,2,,5,2,2,2,6,6,20170531
060481138001,0604811380,0604811,,2,1,,4,1,1,,,2,1,3,0,0,0,0,10,1,,2,1,3,2,2,,5,2,2,2,4,3,20170531
060481134002,0604811340,0604811,0.0,2,2,1983,,1,1,,,1,,2,1,1,1,0,,1,,2,1,2,2,2,,4,2,2,2,2,3,20170531
060481131002,0604811310,0604811,416.0,2,1,1992,,1,1,,,2,1,4,1,1,0,0,,1,,2,1,3,2,2,,6,2,2,2,4,3,20170531
060481115001,0604811150,0604811,75.0,2,2,1965,,1,2,,,2,1,1,1,1,3,0,,1,,2,1,3,2,2,,1,2,2,2,5,2,20170531
060481113001,0604811130,0604811,0.0,2,1,1996,,1,1,,,2,2,4,1,1,0,0,,1,,2,1,2,2,2,,4,2,1,2,4,3,20170531
060481116002,0604811160,0604811,666.0,2,1,2000,,1,1,,,2,1,5,2,1,2,0,,1,,2,1,2,2,1,2,2,2,1,2,3,3,20170531
060481208001,0604812080,0604812,,2,2,1970,,1,1,,,2,2,4,1,1,0,0,,1,,2,1,3,2,1,2,4,2,2,2,2,3,20170531
060481230001,0604812300,0604812,0.0,2,1,1990,,1,1,,,2,1,9,0,1,0,0,,1,,2,1,2,2,2,,4,1,1,2,2,3,20170531
060481219002,0604812190,0604812,,1,2,1971,,1,1,,,2,1,8,0,1,0,0,,1,,2,1,3,2,2,,4,2,2,2,5,3,20170531
060481236002,0604812360,0604812,700.0,2,1,2000,,3,,,2,2,2,,,,,,,1,,2,1,2,2,2,,4,1,1,2,1,3,20170531
060481238001,0604812380,0604812,,1,2,1960,,1,1,,,2,1,1,1,1,1,0,,1,,2,1,3,2,2,,4,2,2,2,3,3,20170531
060481223002,0604812230,0604812,608.0,2,1,2002,,1,1,,,2,1,5,0,1,0,0,,1,,2,1,3,2,2,,4,1,1,2,4,3,20170531
060481241001,0604812410,0604812,300.0,2,1,1995,,1,1,,,2,1,2,0,1,1,0,,1,,2,1,2,2,2,,5,1,1,2,3,3,20170531
060481220001,0604812200,0604812,60.0,2,1,1990,,1,1,,,2,1,2,1,1,1,0,,1,,2,1,3,2,2,,5,1,2,2,4,3,20170531
060481217002,0604812170,0604812,180.0,2,1,1991,,1,1,,,2,1,3,1,1,0,0,,1,,2,1,2,2,1,2,5,1,1,2,4,3,20170531
060481212001,0604812120,0604812,,2,1,1988,,1,2,,,2,1,3,1,1,6,0,,1,,2,1,3,1,1,2,4,2,2,2,3,3,20170531
060481218001,0604812180,0604812,100.0,2,1,1970,,1,1,,,1,,3,1,1,2,0,,1,,2,1,3,2,1,2,4,2,2,2,4,3,20170531
060481234001,0604812340,0604812,340.0,2,1,2011,,1,1,,,1,,4,1,2,2,0,,,2,,1,2,2,1,2,5,2,1,2,2,3,20170531
060481205002,0604812050,0604812,100.0,2,1,2000,,1,1,,,2,3,2,1,1,1,1,,1,,2,1,2,2,2,,4,2,2,2,2,3,20170531
060481224002,0604812240,0604812,667.0,2,1,1991,,1,1,,,1,,3,2,0,2,0,18,1,,1,1,2,1,1,2,2,1,1,2,4,3,20170531
060481242001,0604812420,0604812,300.0,2,1,2011,,1,2,,,2,2,2,1,2,2,0,,1,,2,1,2,2,1,2,4,2,1,2,1,3,20170531
060481207002,0604812070,0604812,320.0,2,1,1996,,1,1,,,2,2,2,1,1,1,0,,1,,2,1,2,2,2,,4,2,2,2,2,3,20170531
060481228001,0604812280,0604812,80.0,2,1,,4,1,1,,,2,1,3,1,1,1,0,,1,,2,1,2,2,2,,2,2,2,2,3,3,20170531
060481239002,0604812390,0604812,80.0,2,1,1990,,1,1,,,2,1,3,1,1,1,0,,1,,2,1,2,2,2,,2,2,2,2,3,3,20170531
060481222001,0604812220,0604812,,2,1,2000,,1,1,,,2,2,2,1,1,1,0,,1,,2,1,3,2,2,,4,2,2,2,3,3,20170531
060481231001,0604812310,0604812,,2,1,2010,,1,1,,,1,,2,1,1,1,0,,1,,2,1,3,2,2,,5,1,1,2,2,3,20170531
060481226001,0604812260,0604812,400.0,2,1,1983,,1,1,,,2,1,2,1,1,1,0,,1,,2,1,3,2,1,2,2,2,2,2,2,4,20170531
060481211002,0604812110,0604812,100.0,2,1,1980,,1,2,,,1,,4,1,1,1,0,,1,,1,1,2,2,1,2,4,1,1,2,2,3,20170531
060481240001,0604812400,0604812,500.0,2,1,2011,,1,1,,,2,2,3,1,1,2,1,,1,,2,1,3,2,1,2,2,2,2,2,2,3,20170531
060481213001,0604812130,0604812,,2,1,,5,1,1,,,2,1,1,1,0,1,1,,1,,2,1,3,2,1,2,2,2,2,2,3,3,20170531
060481203002,0604812030,0604812,0.0,2,1,1989,,1,1,,,2,1,8,0,1,0,0,,1,,2,1,2,2,2,,4,1,2,2,1,3,20170531
060481232002,0604812320,0604812,140.0,2,1,1973,,1,1,,,2,2,4,1,1,0,0,,1,,2,1,3,2,2,,5,2,2,2,2,3,20170531
060481209001,0604812090,0604812,105.0,2,1,1995,,1,1,,,2,1,5,1,1,0,0,,1,,2,1,3,2,2,,4,1,2,2,4,3,20170531
060481233001,0604812330,0604812,238.0,2,1,2001,,1,1,,,2,1,2,1,1,1,0,,1,,2,1,3,2,1,2,6,2,2,2,3,3,20170531
060481216001,0604812160,0604812,640.0,2,1,2007,,1,2,,,2,1,4,2,2,1,1,,1,,2,1,2,2,1,2,5,2,1,2,2,3,20170531
060481221001,0604812210,0604812,,2,1,1994,,1,1,,,1,,1,1,0,1,0,15,1,,2,1,2,2,2,,4,2,2,2,5,3,20170531
060481227001,0604812270,0604812,,2,1,1994,,1,1,,,2,1,1,0,0,1,0,15,1,,2,1,3,2,2,,4,2,2,2,3,3,20170531
060481237002,0604812370,0604812,400.0,2,1,2002,,1,1,,,2,1,3,2,1,2,0,,1,,2,1,2,1,2,,2,1,1,2,2,3,20170531
060481235001,0604812350,0604812,660.0,2,1,1995,,1,1,,,2,1,4,2,0,1,1,10,1,,2,1,3,2,2,,4,2,2,2,3,2,20170531
060481210002,0604812100,0604812,420.0,2,2,,4,1,1,,,2,1,2,0,1,1,0,,1,,2,1,2,2,1,2,5,2,2,2,5,2,20170531
060481202002,0604812020,0604812,,2,2,2005,,1,2,,,2,1,1,1,1,4,0,,1,,2,1,3,1,1,2,2,2,2,2,4,3,20170531
060481214001,0604812140,0604812,80.0,2,1,2010,,1,2,,,1,,3,1,1,1,0,,1,,2,1,2,2,1,2,4,2,1,1,1,3,20170531
060481206002,0604812060,0604812,60.0,2,1,1979,,1,2,,,2,2,2,1,1,2,0,,1,,2,1,3,2,2,,6,1,2,2,2,3,20170531
060481225002,0604812250,0604812,0.0,2,1,2009,,1,1,,,2,1,5,0,0,0,0,10,1,,2,1,3,2,2,,5,2,2,2,5,3,20170531
060481229002,0604812290,0604812,350.0,2,1,1991,,1,1,,,2,1,3,1,1,2,0,,1,,2,1,2,2,2,,5,2,2,2,2,3,20170531
060481215001,0604812150,0604812,200.0,2,1,1980,,1,2,,,1,,3,1,1,0,0,,1,,2,1,3,2,1,2,4,2,1,2,3,3,20170531
060481204001,0604812040,0604812,,2,1,1991,,1,1,,,1,,2,1,0,1,0,3,1,,2,1,2,2,2,,5,1,1,2,1,3,20170531
060440116001,0604401160,0604401,0.0,2,1,1995,,1,1,,,2,1,5,1,0,0,0,5,1,,2,1,3,2,2,,6,2,2,2,4,3,20170531
060440124001,0604401240,0604401,324.0,2,1,2004,,1,1,,,2,1,3,2,2,1,0,,1,,2,1,2,2,2,,5,2,2,2,4,2,20170531
060440131002,0604401310,0604401,279.0,1,1,1990,,1,2,,,2,2,1,1,1,1,0,,1,,1,1,3,2,2,,4,2,2,2,3,3,20170531
060440109001,0604401090,0604401,360.0,2,1,,3,1,1,,,2,2,3,1,1,2,1,,1,,2,1,2,2,2,,2,2,1,2,3,3,20170531
060440120002,0604401200,0604401,0.0,2,1,2005,,1,1,,,2,1,7,1,0,1,0,10,1,,1,1,2,2,2,,5,1,2,2,4,3,20170531
060440106002,0604401060,0604401,323.75,2,1,1997,,1,1,,,2,2,4,1,0,1,0,0,1,,1,1,3,1,1,2,4,2,2,2,1,3,20170531
060440102001,0604401020,0604401,196.0,2,2,1979,,1,1,,,2,1,2,1,1,0,0,,1,,2,1,3,2,2,,6,2,2,2,4,3,20170531
060440117002,0604401170,0604401,936.0,2,1,1997,,1,1,,,2,2,5,2,2,1,0,,1,,1,1,2,2,1,2,4,1,1,2,1,3,20170531
060440107002,0604401070,0604401,324.0,2,1,2003,,3,,,2,2,2,2,1,2,2,0,,,2,,1,2,2,1,2,2,1,1,2,2,3,20170531
060440110002,0604401100,0604401,150.0,2,1,2008,,1,1,,,2,2,5,1,0,1,0,10,1,,1,1,2,1,1,2,2,1,2,2,1,3,20170531
060440105003,0604401050,0604401,420.0,2,1,2006,,1,1,,,2,2,1,1,0,1,0,5,1,,2,1,3,1,2,,5,2,2,2,3,3,20170531
060440137002,0604401370,0604401,,2,2,1983,,1,1,,,2,1,3,0,0,3,0,20,1,,2,1,3,2,2,,1,2,2,2,5,3,20170531
060440139002,0604401390,0604401,234.0,2,1,1992,,1,1,,,2,2,4,1,1,1,0,,1,,2,1,2,2,1,2,4,2,1,2,3,3,20170531
060440133001,0604401330,0604401,,2,1,1976,,1,1,,,2,2,4,1,0,1,0,10,1,,1,1,3,1,1,2,2,2,2,2,1,6,20170531
060440108001,0604401080,0604401,0.0,2,1,1997,,1,1,,,1,,6,1,1,1,0,,1,,2,1,3,2,1,2,4,2,2,2,3,3,20170531
060440127001,0604401270,0604401,40.0,2,2,1995,,1,1,,,2,2,2,1,1,1,0,,1,,2,1,3,2,2,,5,2,2,2,5,3,20170531
060440112001,0604401120,0604401,222.0,2,2,1971,,1,1,,,2,1,3,0,0,0,0,7,1,,2,1,3,2,2,,5,2,2,2,5,1,20170531
060440104002,0604401040,0604401,200.0,2,1,1988,,1,2,,,1,,4,1,1,1,0,,1,,2,1,3,2,1,2,4,2,2,2,3,3,20170531
